Gender,Height,Weight
Male,181.8806763,94.00723267
Female,157.2020264,50.31232452
Male,168.5496674,78.63292694
Male,174.1578674,82.05013275
Male,172.6994171,81.37019348
Female,156.5843964,50.7695961
Female,166.3638763,68.73834991
Female,168.7003784,63.38648605
Female,172.582016,76.6092453
Male,181.6886902,92.45131683
Male,184.2774811,101.9437408
Female,161.8786011,51.83188629
Male,162.2095795,70.34366608
Male,182.7698364,95.55550385
Male,174.1636658,81.55407715
Female,168.5139008,73.18247223
Male,169.384964,79.26040649
Female,161.8263245,63.78390884
Female,165.9198303,66.5657959
Female,167.1017303,72.95172882
Female,161.9824066,61.82384491
Female,178.000061,83.5585556
Female,158.0158386,61.84942245
Female,157.2127228,56.38644028
Female,173.6355591,75.55513763
Female,153.8697205,44.44187164
Male,181.7757568,88.32434845
Female,148.2770996,43.8075943
Female,156.2519226,60.31781387
Male,189.5579071,102.9165497
Female,153.6993408,56.10652542
Female,155.2419281,49.18709946
Male,171.962265,72.25114441
Male,186.7831421,88.9237442
Female,171.2463989,67.40642548
Female,167.9932098,68.71958923
Female,170.2382507,82.45994568
Male,177.0170288,83.741745
Female,142.6450195,41.1931076
Male,179.8864288,88.14531708
Male,172.6556854,77.89335632
Male,190.8576813,101.6610565
Female,161.0942535,56.55799866
Male,176.7160797,86.88433838
Male,170.4519501,84.7669754
Male,181.3117523,93.23400116
Male,170.0402985,77.61192322
Female,156.7036133,55.67687225
Male,183.7592316,96.67399597
Female,166.7073059,62.74697495
Male,182.5190277,87.73836517
Male,181.9676514,96.95136261
Male,164.0866547,63.59181976
Female,162.1639099,63.50666809
Male,165.0145264,78.25601196
Female,170.3600769,72.76243591
Male,184.286499,100.8613129
Male,174.1192322,79.47823334
Female,168.8640137,67.38101196
Male,177.1170654,91.94639587
Female,177.8514404,75.89160919
Female,152.4777527,47.39919281
Male,175.0830841,85.18525696
Male,170.2572479,83.12062836
Female,164.3986511,62.63466263
Male,172.8082123,77.40481567
Male,177.3978271,85.50771332
Male,172.312561,76.865448
Female,174.3356323,70.94778442
Female,154.2245483,56.44249725
Male,178.8895111,89.23387909
Female,162.6501617,62.91386032
Male,180.9230042,82.92064667
Female,171.3237152,76.43805695
Male,181.9020996,94.65196991
Female,178.9541779,79.40542603
Female,158.6884613,53.16803741
Male,170.6816711,80.4280777
Female,152.8267822,51.27700043
Male,168.6938019,70.39516449
Female,155.1529236,53.86128235
Female,162.9450073,59.16411972
Female,160.4795227,61.49596786
Male,183.4137878,91.66695404
Female,169.5680389,68.43862152
Female,156.4199829,57.91762924
Male,176.0547943,86.2665329
Female,149.2437286,50.64691925
Male,178.2993164,88.31407166
Female,162.1761017,54.92820358
Female,172.048996,72.2105484
Female,156.0995178,54.22628784
Female,155.4844513,51.21747589
Male,177.0369873,82.87169647
Male,175.9790039,85.93134308
Male,171.8604431,78.04489899
Female,165.8292389,65.98373413
Female,169.5193024,69.37088776
Male,170.2830963,85.54983521
Male,182.2703705,95.92610168
Male,177.7192688,85.62304688
Female,151.471817,50.5549469
Female,154.2410583,52.72227097
Male,174.4145813,93.67397308
Male,187.1534576,95.83751678
Male,191.681076,98.87000275
Female,166.7522888,70.15280914
Female,157.1103058,53.88054276
Male,181.8394775,95.27544403
Female,177.3150787,73.77710724
Male,177.4997559,93.59869385
Male,166.8901215,72.66699982
Female,160.0113068,59.42254257
Male,167.3943787,78.27880859
Female,155.4409485,52.5742569
Male,176.4523926,91.92041016
Female,158.5783691,52.68996811
Female,163.3482819,64.78262329
Male,175.9334564,78.15414429
Male,165.8265076,73.21891785
Female,172.7881165,73.4391861
Female,160.3786774,62.89125061
Male,187.6668243,95.08501434
Female,162.3688049,63.34574509
Male,173.9829712,87.24383545
Male,185.7785339,87.96337128
Female,163.7856903,59.78943253
Male,171.2153473,73.8552475
Female,157.1766205,60.6821022
Female,165.6667633,58.57513428
Male,165.7492523,65.922966
Female,163.6617432,73.71987152
Male,164.7279205,72.6833725
Female,153.5648804,53.71805191
Female,159.4573975,59.18086624
Male,172.9296722,73.71350861
Male,175.6378937,82.89562225
Male,170.3428802,80.97296143
Male,175.6086578,89.15463257
Female,159.2976685,58.03170776
Female,167.1308899,71.34724426
Female,155.2718353,50.1698761
Female,159.7404938,55.97356796
Male,169.359024,83.09690094
Female,165.5498352,61.08584976
Female,147.0227661,50.22445679
Female,162.2601471,64.86013794
Female,162.4199677,62.52210236
Female,155.2178345,50.68202591
Female,150.4265289,59.49276352
Female,153.776123,53.69462204
Male,174.2355194,82.02366638
Female,159.7625122,58.31386948
Male,172.8885956,77.55795288
Male,172.4772339,75.18925476
Male,187.1557465,96.86315155
Female,170.6365967,72.26572418
Female,166.8995819,62.12285233
Male,175.0183258,88.63582611
Male,174.8793793,85.08426666
Male,164.5777435,69.6836319
Male,172.6122589,76.68228149
Male,180.7747345,96.8225708
Male,177.7744751,94.39610291
Female,159.0954742,58.77341843
Male,178.9104309,90.81134033
Male,174.7060394,73.6227951
Female,161.5592957,66.50618744
Female,175.9508209,76.28595734
Male,179.6396942,89.52155304
Female,165.7176361,61.03863907
Male,168.5531464,75.35205841
Male,182.341217,100.5625687
Male,169.2992096,72.64165497
Female,160.5172272,51.76723862
Female,164.8974152,69.35392761
Female,150.477005,49.30913162
Male,187.9241943,101.2990189
Female,179.4310303,83.13771057
Male,176.8784637,93.12120056
Female,163.7111053,69.2658844
Female,160.3746185,57.63366699
Male,174.2536469,80.20214844
Male,181.9907837,91.02562714
Male,175.2086792,88.50592041
Female,153.4811096,59.25248337
Male,174.1681213,87.2390976
Female,157.4281311,53.0497818
Male,182.7171478,91.64671326
Male,176.8050842,82.35359955
Female,157.0168457,55.16363525
Male,180.0275421,98.98815918
Female,154.8210144,54.06060791
Male,174.6941223,80.44750977
Male,180.6976013,86.83651733
Male,164.4373169,77.74121094
Female,162.6087646,64.03635406
Female,148.900528,44.69557571
Male,191.5849915,100.7809525
Female,154.7996063,51.49978256
Female,160.1266785,55.37784195
Male,174.8696289,79.32757568
Female,159.2038879,61.91348267
Female,158.6375275,62.75938797
Male,172.2171936,84.95322418
Male,180.5407104,85.54884338
Male,174.0693054,87.32793427
Female,160.8796844,57.32575607
Female,159.4857483,59.97864532
Female,169.1193237,70.71136475
Female,176.8343048,71.22476959
Female,149.9857635,50.81592941
Male,175.104248,80.8343811
Female,158.2085724,63.28643417
Female,161.3157806,51.74926376
Female,166.9847412,69.32516479
Male,180.3449402,98.03042603
Male,181.2797699,97.19739532
Female,164.7828217,65.65624237
Male,178.1972504,85.9598465
Male,158.2608948,67.78443146
Male,168.2804565,77.16036987
Female,154.1015167,50.21513748
Female,164.4478912,64.15383911
Male,171.5567322,76.54891968
Male,173.5611267,89.70096588
Female,161.2392273,68.25222778
Female,164.4729767,64.13312531
Male,176.3088074,83.41659546
Male,170.9915771,80.35915375
Male,179.5985107,90.15562439
Male,178.7857361,93.84949493
Female,179.4623108,72.02194977
Female,168.4448853,65.6195755
Female,160.0391083,55.14867783
Female,167.316391,70.56570435
Male,177.073349,83.97411346
Female,157.385498,60.49777603
Female,166.5713043,70.21807861
Female,162.3560944,66.60216522
Female,167.323288,67.83062744
Male,164.6138916,73.6541214
Male,166.3259888,79.16504669
Female,156.0891266,55.32923889
Female,142.5076447,39.59810257
Male,175.0704041,86.66593933
Male,161.9355316,70.96935272
Male,165.6597595,73.35475922
Male,173.6416626,85.82145691
Male,172.2264252,89.39517212
Male,172.9832153,84.46383667
Female,161.531723,65.98750305
Female,157.6222687,56.76068878
Female,162.2503204,56.77778244
Male,173.3031921,86.11087036
Female,156.6327515,54.7060318
Male,172.2553711,83.31524658
Male,168.9906311,76.31575012
Female,165.5053558,65.97171021
Female,150.4675598,50.43096161
Female,164.0001984,64.89646912
Female,157.7710876,50.31126022
Male,174.5698853,77.84596252
Female,152.7298584,48.95137787
Female,160.2363129,56.62187958
Female,152.4395294,53.37283325
Female,154.522171,47.4904213
Male,179.7612915,92.73221588
Female,165.1515961,71.09411621
Female,167.8551025,75.06230927
Female,157.07164,50.08301926
Male,178.1093597,85.85574341
Female,157.8038025,62.0437355
Female,161.1213684,66.21264648
Male,174.941925,76.36637115
Female,165.9251709,66.0072403
Male,176.1230469,87.56208801
Female,170.3505707,77.50437927
Female,161.7675323,61.84886932
Male,182.7473755,94.88040924
Male,176.6153259,91.02593231
Female,156.065094,57.87918091
Female,148.1423187,53.09441757
Male,173.8830566,87.43531799
Female,153.4079437,51.2027359
Male,170.9013824,78.32491302
Male,176.5697784,84.07281494
Female,164.9733582,64.5519104
Female,163.5392151,65.92967987
Male,171.6149445,70.84266663
Female,149.9313354,50.72684479
Male,182.8292236,86.64347076
Male,172.2254944,81.64868927
Female,161.1479034,57.38289642
Female,163.8215027,63.41863632
Male,173.6851959,86.40977478
Male,160.7138062,64.97650146
Male,182.459549,94.66165924
Male,173.7757568,77.70999908
Male,182.8883362,94.13951874
Female,149.9646454,49.0306282
Male,173.6420593,81.62353516
Female,163.4625702,62.73696136
Male,187.5183563,107.9172134
Female,160.3295288,60.1567688
Male,175.809021,83.88587189
Male,174.5518494,81.85921478
Female,167.5944824,72.90606689
Male,181.1051025,101.7668686
Male,175.1686859,87.47907257
Male,172.7841644,72.61346436
Male,182.8945007,93.42276001
Female,162.2777557,72.83992767
Male,174.6566467,89.0373764
Female,158.2820129,56.14728165
Male,182.1703491,95.71142578
Female,160.1742706,60.75576782
Male,174.5009003,81.74820709
Female,165.0337524,66.4858017
Male,172.8242798,84.39432526
Female,166.4165039,73.50383759
Male,170.9185638,70.17906189
Male,164.6025238,75.11693573
Female,157.2309875,59.42978668
Female,171.9865265,65.9561615
Male,180.2550354,87.95450592
Female,168.6346588,67.15690613
Female,152.5197601,51.983284
Female,169.2965546,69.26258087
Male,173.1312866,77.32666779
Female,146.5942078,42.81446075
Male,180.7733459,90.88024139
Female,156.8171539,57.67906952
Female,174.2722321,79.36875916
Male,181.2798309,93.23069763
Female,167.5304413,69.59992981
Female,169.4550476,73.9041748
Male,180.2435913,85.60691833
Male,175.2883453,86.64826965
Male,170.7625275,73.3474884
Female,158.5812378,56.37524796
Female,157.341629,50.19323349
Female,165.0783539,65.17166901
Male,189.909317,95.42218781
Male,172.8107452,78.21575165
Male,158.324707,63.7130661
Male,172.1675262,83.3163147
Female,147.4429016,41.87829208
Male,173.1348267,88.07765198
Female,160.6258545,49.53131104
Female,152.1625824,47.92193222
Female,170.5353241,65.80791473
Male,165.050354,75.66898346
Male,172.0022583,83.88365173
Male,180.2734222,83.90670013
Female,168.4841309,67.00724792
Female,166.1884155,58.07782745
Male,168.062561,75.07616425
Female,168.994812,68.86793518
Male,172.640152,87.11688995
Male,176.4250031,85.23493958
Female,169.6705322,66.94329834
Male,170.9173126,84.82223511
Female,157.3081665,56.5993309
Female,154.7929382,57.47634506
Male,171.3217316,87.35533905
Male,165.5946655,70.18965149
Male,186.6577301,95.24304199
Male,169.496109,78.99623871
Male,179.7868652,99.98844147
Female,156.3864594,58.30445099
Male,180.377121,87.48595428
Male,165.6051178,66.8414917
Male,182.2253876,85.25965118
Male,173.5542603,80.73251343
Female,169.7021942,63.40607834
Male,183.7899475,79.45373535
Female,162.1989441,65.1759491
Male,165.3353424,75.94657135
Male,181.177948,89.18524933
Male,172.1031342,83.88657379
Female,162.8417206,60.85614777
Male,183.1943207,92.24842834
Male,187.3492584,98.52924347
Female,169.3880768,72.68936157
Female,162.5103912,62.15732193
Male,162.0174561,76.69010162
Female,164.1792603,71.1746521
Female,159.8879242,64.55847168
Female,158.8886414,61.5368576
Female,176.230896,82.6937561
Female,159.3122253,54.19817352
Female,159.8606567,57.935215
Female,166.1674194,64.73978424
Male,172.8084412,85.76726532
Female,157.6664124,46.78401566
Male,183.3248444,92.51646423
Male,168.594162,79.69226074
Female,164.4968262,59.58043289
Male,172.9328003,88.06180573
Male,188.1033173,96.03934479
Male,171.0987091,74.45533752
Male,164.5064697,75.80773926
Female,166.7837067,65.28755188
Male,171.8853912,79.25371552
Female,179.4873199,73.60967255
Male,169.9978027,74.49356079
Female,159.0878296,57.84965897
Male,183.1972656,97.72348022
Male,180.744873,87.24900055
Male,162.4648285,76.36203003
Female,152.3962708,43.93336487
Female,161.2561646,58.6448822
Female,159.6116791,62.83256531
Female,156.2833557,58.3516922
Male,160.4013367,70.21699524
Male,162.1048737,70.39183044
Female,154.88414,56.74637222
Female,153.0095673,55.11278534
Male,194.6085663,116.0576553
Male,175.2302551,81.81262207
Male,173.7710266,88.17165375
Male,186.5533142,92.18837738
Female,168.623703,65.75070953
Female,162.9953156,69.4785614
Female,161.80867,60.33860779
Female,162.0610352,66.25614166
Female,164.7036438,65.07371521
Female,163.8891144,66.49799347
Female,158.1171265,53.97993469
Female,167.398056,57.27830124
Male,171.6152039,84.9066391
Male,174.6222229,77.03244781
Male,178.0528412,82.53385162
Male,178.234787,94.24585724
Male,177.5988922,88.32563782
Female,154.7515106,52.06532669
Female,158.5986786,58.16615677
Female,156.9051819,55.29085541
Male,181.0520325,98.83940887
Male,167.1928406,74.20127106
Male,169.0537262,83.93378448
Male,161.261261,71.09263611
Male,165.8961945,74.09764099
Female,163.5984192,63.32341003
Female,149.8522339,51.58905411
Male,183.7491455,97.91165161
Female,169.8116455,74.49945831
Male,176.1730194,84.04377747
Female,160.8630524,57.2017746
Female,152.8127747,42.74306488
Female,145.4661713,42.86431122
Male,191.36763,99.12490845
Female,172.6507721,66.80242157
Female,161.8303375,63.0221405
Male,185.1833191,96.52401733
Male,173.5192719,84.65493774
Female,158.3005676,56.95127487
Male,171.6429596,79.7832489
Female,170.2437439,68.13827515
Male,179.7835846,87.07530212
Female,164.1435089,62.62121964
Female,169.0794525,62.867939
Female,162.1868439,62.20959854
Female,155.778244,54.3011322
Male,172.4266663,82.65647125
Female,145.0658569,44.81222153
Male,169.8304749,77.89691162
Female,157.3448334,54.33827591
Male,174.4055328,83.5802002
Female,165.1235199,66.14429474
Male,187.571106,103.5438766
Male,181.5194092,92.3663559
Male,181.1980591,90.60124969
Male,175.549118,83.61434937
Male,175.044632,78.43988037
Male,171.6137238,76.44864655
Male,172.5818939,83.32681274
Female,157.5102692,56.82884598
Male,183.3978424,88.39043427
Female,156.9513855,53.59937668
Male,167.2704926,72.62557983
Male,174.6030273,83.18933105
Male,188.0458679,96.57445526
Male,177.1763763,82.39099121
Female,164.4138641,65.28691101
Female,165.5908661,66.00631714
Female,157.8885498,53.75627899
Male,176.7648926,82.38001251
Female,163.5591431,57.94338989
Male,179.5653076,87.1014328
Female,169.5672455,67.56738281
Male,170.8575134,81.02732849
Female,149.7687378,41.63322449
Male,170.2612305,77.8967514
Female,161.3021851,58.65822601
Male,184.0753784,83.66344452
Female,146.8139496,39.09556198
Male,169.7308044,78.74850464
Female,165.8681183,67.79519653
Male,175.8604584,91.7178421
Male,178.7017822,82.86592102
Female,151.2745514,52.70379639
Female,155.0140686,55.1742363
Male,188.9776764,109.2895737
Male,175.3008118,89.25061035
Female,163.1583252,64.13857269
Female,171.2212982,74.87693787
Female,175.1017456,71.45787048
Female,160.3970337,56.87455368
Female,160.2726288,60.58547592
Male,168.0867157,80.04968262
Male,170.0444031,82.72151184
Male,177.519928,92.2565155
Male,173.2428436,91.06070709
Male,187.5583801,97.08351135
Male,173.6719818,83.74876404
Female,160.3378448,54.55545425
Female,157.9391785,50.73457336
Male,187.8780212,102.9756012
Female,159.1092224,52.57742691
Male,180.2371063,96.26597595
Female,156.2938232,52.25489044
Female,166.7661591,68.43687439
Male,175.0874634,85.10599518
Male,180.7790833,87.86993408
Male,177.2174988,76.99708557
Female,153.1233978,57.58658981
Male,176.6795502,89.12221527
Male,188.0699615,99.49000549
Male,188.0029144,94.21601105
Female,158.7357178,57.38653564
Male,176.7483215,79.9074173
Male,182.4425507,90.25289154
Male,169.6868591,80.08890533
Female,165.5847778,69.17272949
Male,171.149704,81.33784485
Female,166.5343933,70.42295837
Female,165.7894135,60.5878334
Female,154.8350067,55.86344528
Female,173.5664825,72.16177368
Male,170.7577057,82.80153656
Male,179.3655548,84.11637878
Female,153.2146759,50.8174324
Male,161.5765381,70.50333405
Male,167.3157654,80.83772278
Male,178.695343,84.3067627
Female,166.1860657,65.01626587
Male,185.2268829,92.63272858
Female,166.4546204,67.1552887
Female,173.1950989,80.54387665
Male,171.8541412,77.88314819
Female,166.0919342,63.0997467
Male,172.3427124,82.42630005
Female,158.4174194,64.3608551
Male,185.1036224,86.33764648
Male,179.6057892,91.65649414
Female,166.5413055,61.79048157
Female,171.9181824,68.91822815
Male,174.7141113,83.42828369
Female,154.7324829,51.72454453
Male,183.7374268,98.29958344
Male,183.9425201,88.91703796
Male,178.8527222,83.98595428
Male,163.8292694,74.71715546
Male,166.4947662,80.94273376
Male,178.3183594,90.58423615
Female,169.8313599,71.07094574
Female,170.2017212,68.64390564
Female,164.4287567,60.14373779
Female,149.411087,49.15109253
Female,164.0529938,63.85431671
Male,183.6706085,90.60572815
Female,154.4699097,49.95921326
Female,159.9396973,56.59648895
Male,171.9263306,80.6984787
Female,164.0313873,65.45157623
Male,173.6246643,92.69562531
Female,159.9798126,63.01489258
Male,186.8660126,98.25617218
Female,159.2926788,54.33573151
Male,180.4922943,85.87622833
Female,164.6735229,68.3759613
Female,155.3047485,57.80932236
Male,171.1112671,76.17518616
Male,174.144577,84.55011749
Female,164.8203888,60.90835953
Female,147.8028259,48.56030273
Male,184.4472809,90.29039764
Male,169.5272369,77.41113281
Male,187.1628723,100.1132278
Male,184.0604858,102.345726
Male,173.2249451,85.36713409
Male,173.8869476,82.2650528
Male,184.6990662,88.61219025
Male,189.955719,108.6192017
Male,186.0214386,91.21733856
Male,165.398407,75.16801453
Male,188.5800781,100.8094482
Male,169.2375183,79.32776642
Female,146.4949646,57.12627029
Female,160.6572876,61.74392319
Male,187.8901825,98.36592865
Female,156.0440979,54.2492485
Female,156.885437,55.75769806
Female,153.5272217,49.75378799
Male,179.2562561,96.64232635
Female,174.5223389,79.09857941
Male,171.9153748,87.15779114
Female,161.901535,60.83207321
Male,175.86409,80.89212036
Female,162.5562439,67.75072479
Male,171.8485107,87.14485931
Male,162.3101807,63.70011139
Female,169.3934937,71.57407379
Male,174.2584991,84.95394897
Male,172.288208,78.37013245
Male,179.5132751,87.79697418
Female,176.8900909,84.46183014
Male,168.7739105,73.90881348
Female,162.2541809,65.27598572
Male,182.2162781,84.29679871
Male,173.8226624,88.27227783
Male,164.4190979,80.5349884
Female,151.1234131,56.97177887
Female,162.6401062,61.82311249
Female,161.9023895,59.73266983
Female,160.1747284,55.39938736
Male,170.1903534,86.43456268
Female,159.4001312,55.57201385
Female,164.4446869,66.24580383
Female,159.001236,54.04379654
Male,178.2384338,87.37623596
Female,157.213501,69.61092377
Female,167.6776733,73.07698059
Female,163.8737335,63.05509186
Female,151.2589417,60.3225174
Female,150.0852814,58.6370697
Male,171.2718353,79.43507385
Female,154.647583,58.30037689
Male,168.6617126,75.10060883
Female,138.7268219,32.38365936
Female,160.4872589,57.68657303
Male,169.4893036,70.71484375
Female,158.6287537,55.91152191
Male,186.7466736,96.55443573
Male,180.2429352,82.12334442
Male,171.2607727,85.2538681
Male,169.5084076,75.41062164
Male,173.2613831,76.279953
Female,169.4110718,75.49589539
Male,177.7400513,89.77326202
Male,175.0810394,85.99359894
Female,164.7801666,71.39044189
Female,154.9856873,54.49442673
Male,178.1048737,87.34100342
Male,167.308197,76.09838867
Female,173.5249329,72.77580261
Female,170.2368164,73.49401093
Female,158.6248932,62.95937347
Female,158.8756866,59.47103119
Female,175.3469849,74.32222748
Male,179.2350159,81.86266327
Male,172.5690765,86.78612518
Female,160.103775,55.35825348
Female,173.772522,74.29168701
Female,164.4699097,62.77408981
Male,175.5588531,89.5807724
Male,187.6941071,94.36431122
Female,160.2337952,67.56493378
Male,177.0123749,80.73436737
Male,174.3222198,87.60176849
Male,169.8193359,80.46881866
Female,167.5297241,69.47756195
Female,162.1790161,67.93084717
Male,188.1383209,99.07527161
Female,165.8804474,71.85394287
Male,161.728363,73.03433228
Female,164.1877747,54.12687302
Female,156.9441681,55.85569763
Female,167.2571716,74.16184235
Male,173.2420807,81.15007782
Male,170.7661591,77.57197571
Male,174.9409637,83.20632172
Female,162.2791901,65.48783875
Female,156.1205444,62.27785492
Female,156.6965179,53.61551285
Male,180.4889221,92.65660095
Female,172.6317749,66.81599426
Male,175.7168427,87.09623718
Female,150.3085938,52.36670303
Male,176.64711,82.40487671
Female,156.3981934,67.31170654
Female,176.3912811,74.55692291
Male,167.8627319,73.25326538
Female,164.1869354,61.43886185
Male,162.4947815,78.41862488
Male,184.8112183,99.57316589
Male,171.2694244,78.06872559
Male,176.5026855,85.20426941
Female,160.2866669,60.39503098
Male,180.4284668,91.64355469
Male,167.2540741,85.06983948
Male,168.9355011,82.52577209
Male,165.9507141,79.2224884
Female,157.6769104,58.2834549
Male,172.7793732,77.01394653
Female,163.2323761,68.0712204
Male,172.1850281,84.42217255
Male,179.1525879,88.13402557
Male,168.7881775,79.33956909
Female,176.0299072,81.0928421
Male,181.394516,89.1311264
Female,160.0664215,51.32637024
Male,178.8973999,87.65110016
Female,174.2038574,75.20918274
Male,182.110733,93.05980682
Female,162.8538208,66.00216675
Female,160.0404968,63.22777176
Male,186.5863342,96.06587982
Female,165.5553284,68.01483917
Female,175.1964722,75.84968567
Female,172.7185974,73.17438507
Male,164.6466217,75.35512543
Male,166.3630524,79.57246399
Male,176.3716278,88.65344238
Male,177.0461884,86.95536804
Male,179.6095276,82.57454681
Male,182.7797852,94.71691895
Female,161.7372894,55.4946022
Male,184.4817047,92.87846375
Female,159.2583008,58.08346939
Male,164.4552765,80.2624588
Female,152.146698,53.73661041
Male,173.6461792,87.98863983
Female,165.1569519,67.85475159
Male,168.443222,77.38007355
Male,188.1298676,97.22410583
Male,184.0814056,103.7590866
Female,162.4622955,63.8486557
Male,170.3011627,83.03600311
Male,175.3722992,83.47913361
Male,162.0702362,75.91455841
Male,181.3491669,89.99578094
Male,175.5645905,85.72131348
Male,177.861084,89.47353363
Female,183.9716187,80.72562408
Female,162.0136719,63.6892395
Male,181.789093,90.96639252
Female,157.1580353,54.88180161
Female,164.4104919,69.11759949
Female,142.409256,40.6288147
Female,164.2258606,65.23873138
Female,172.387146,67.07071686
Male,177.3779907,85.29397583
Female,158.3578644,55.1123848
Male,168.5963593,81.40571594
Male,175.3998871,79.8966217
Male,167.4240265,76.07770538
Male,162.5033722,64.56602478
Male,183.3809662,87.90211487
Male,175.6622009,70.45379639
Female,160.1075897,56.91088104
Male,176.7281952,88.59687805
Female,162.3188324,61.9587326
Male,192.7489929,101.6651077
Female,160.4705963,62.60599518
Female,157.6042786,52.84989166
Male,171.5036316,85.46107483
Female,171.5912476,77.49867249
Male,155.2494507,69.30489349
Female,148.8978577,47.93680191
Female,156.0225677,53.82345963
Female,151.8546295,53.6843071
Male,178.9042664,86.14017487
Female,165.4866638,66.9917984
Female,174.5235901,74.89284515
Female,155.0040741,54.90975189
Male,166.4053192,73.8130188
Female,162.6652679,64.35877228
Female,164.2877197,68.83616638
Female,168.2623444,65.22544098
Male,164.0911255,68.01060486
Male,174.219635,80.21466827
Female,168.0506592,64.21005249
Female,172.871994,79.94312286
Male,173.3711395,86.35962677
Male,166.9241791,70.38644409
Female,161.9328003,58.90939713
Female,156.2342072,47.35772705
Female,175.4410248,71.84378815
Male,174.9884033,91.56563568
Male,175.8760529,86.01374817
Female,163.3939209,61.11917114
Female,157.542038,56.51939774
Male,178.4473114,97.02479553
Male,173.3470612,94.31345367
Male,161.0836639,68.42754364
Female,163.3338318,60.72486115
Female,155.5400696,50.57677841
Female,156.096405,46.17620468
Male,162.3880615,72.08752441
Male,173.81427,86.41197968
Female,169.0001984,70.47504425
Female,161.3581696,59.78634644
Male,171.3389282,75.47353363
Male,169.5466614,81.43888855
Female,160.443924,62.60926437
Male,179.9528503,88.89019012
Male,164.6457825,75.64870453
Female,168.2416534,70.76283264
Female,163.5937653,66.17936707
Male,171.955719,83.91766357
Female,170.6896057,72.98294067
Female,166.1186371,71.76957703
Female,168.2380981,67.77281189
Male,179.1552124,96.35900116
Male,177.1463165,90.66915894
Male,185.6893921,94.00228119
Female,162.4560089,72.44290924
Female,153.2391205,51.92222214
Female,154.2023621,51.33408356
Female,156.7153168,53.07198715
Male,173.9327393,84.91493988
Female,142.5166168,36.52836609
Male,180.764801,93.8677597
Male,184.8240356,100.0978775
Female,162.2582397,62.21966553
Male,176.8129578,77.24505615
Male,180.9575043,87.0975647
Female,157.6563416,55.32070923
Male,179.6351624,89.86625671
Male,169.4618683,83.33209229
Male,177.4042816,88.85542297
Female,165.2831116,66.07207489
Female,166.6500244,68.56932068
Male,179.7971802,95.80599976
Female,167.4206543,68.94613647
Male,195.1958466,115.3072968
Female,165.3892517,67.28610992
Male,180.8992462,95.46146393
Male,188.2396698,96.49762726
Male,169.1068878,80.96086884
Male,179.0421906,78.94439697
Male,168.9971313,75.46473694
Male,168.794281,73.84986115
Female,171.2040253,69.97073364
Female,153.374939,56.90139771
Female,151.127655,58.47515869
Male,180.0067749,90.49560547
Male,168.8670959,76.93447113
Male,176.8682251,86.02449799
Female,169.6503143,73.49125671
Male,180.7884979,92.74871826
Male,177.3757477,89.06185913
Male,166.0561523,69.07750702
Male,174.3806,88.42323303
Female,165.7683105,62.6297226
Male,173.7867584,86.00252533
Female,165.4692688,62.7874527
Male,179.5430756,88.42495728
Female,163.5599823,69.04737091
Male,184.895462,98.5036087
Female,157.9026947,59.98341751
Male,173.4707031,82.429039
Female,160.4618988,58.66424179
Female,159.5451355,61.5959549
Male,172.7804565,81.70492554
Male,178.2825928,88.77613831
Male,163.4913635,73.70652771
Female,151.2091522,56.6126709
Female,167.3241425,63.96474838
Female,159.0451813,58.04405975
Female,170.106369,75.47703552
Male,164.069931,73.31690216
Female,167.4704742,66.97733307
Male,182.85112,92.36042786
Male,179.27005,87.31798553
Male,170.6601715,76.51883698
Male,185.3333282,91.90910339
Female,163.2247772,55.51219177
Male,170.6192474,74.85466003
Male,170.8565674,87.30327606
Male,175.6900024,84.50711823
Male,169.8708496,78.14730072
Male,178.7450714,87.12522888
Female,158.5335083,62.16648102
Male,173.6009827,90.22904205
Male,180.4304199,97.2846756
Female,162.5262451,66.34505463
Female,160.8884583,57.53330612
Male,180.8648071,87.88046265
Female,150.0801392,45.8296814
Male,159.2410431,69.80303192
Female,150.7225037,47.76266479
Female,156.2112427,57.19270706
Male,174.9046326,76.90968323
Female,162.2845154,60.4596405
Male,179.8227234,87.22271729
Female,156.454422,58.95664215
Female,155.1537323,59.13822556
Male,187.9480896,96.78372192
Male,186.9820251,94.20162201
Male,173.431427,80.5716629
Male,171.954071,81.32322693
Male,179.0337982,89.14958191
Female,177.4480286,80.91717529
Female,167.931778,71.54299164
Male,182.5240173,89.06345367
Female,155.3037109,51.24035263
Male,180.0267334,94.90978241
Male,164.567749,71.21421051
Male,168.5038605,73.93613434
Male,170.2415771,85.17087555
Male,171.9715424,89.32743073
Female,164.753006,62.81553268
Female,157.5954285,59.96149063
Male,172.7684631,79.04534912
Female,162.647583,61.86091232
Female,172.0257568,70.01778412
Male,160.6155701,72.19749451
Male,174.3122864,85.93273163
Female,164.3090515,54.47140503
Female,171.1074066,69.87342072
Female,159.1495209,54.92435455
Female,158.6795349,54.50780106
Female,165.1983948,58.74511719
Male,173.0771027,83.02766418
Male,171.5746307,83.12830353
Male,170.4709015,82.78625488
Male,171.7978973,73.275177
Male,161.1382294,61.5324707
Female,168.1112671,69.99874115
Female,162.4875336,68.21004486
Male,154.2315369,56.07688141
Male,176.1302185,84.46174622
Female,159.306488,55.73496246
Male,180.745224,89.47502136
Male,175.3101349,84.49880981
Male,177.8339539,95.03961945
